@id,name,highway,place,highway_valid
1259354613,Стратегічне шосе,tertiary,,
1259354615,Васильківська вулиця,secondary,,
1259359300,вулиця Івана Микитенка,residential,,
1259361406,площа Конотопської Битви,tertiary,,
1259361407,площа Конотопської Битви,tertiary,,
1259361408,площа Конотопської Битви,tertiary,,
1259361409,площа Конотопської Битви,tertiary,,
1259361410,площа Конотопської Битви,tertiary,,
1259364974,вулиця Богдана Хмельницького,tertiary,,
1259437428,вулиця Ніла Хасевича,track,,False
1260457312,Призалізнична вулиця,residential,,
1261821417,закинута,path,,False
1261821438,вулиця Михайла Петренка,living_street,,False
1262576067,вулиця Миколи Грінченка,secondary,,
1262576068,вулиця Миколи Грінченка,secondary,,
1262576069,вулиця Миколи Грінченка,secondary,,
1262576070,вулиця Миколи Грінченка,secondary,,
1262725759,вулиця Олександра Олеся,construction,,False
1262834970,Голосіївський проспект,service,,
1263035582,Білоруська вулиця,residential,,
1263035583,Білоруська вулиця,residential,,
1263035584,Деревлянська вулиця,residential,,
1263035585,Деревлянська вулиця,residential,,
1263039420,вулиця Академіка Філатова,residential,,
1263039421,вулиця Саперне Поле,residential,,
1263039423,вулиця Саперне Поле,residential,,
1263049398,затопленная дорога,track,,False
1263049399,затопленная дорога,track,,False
1263277132,Покільска вулиця,unclassified,,
1263284429,Сорочинська вулиця,residential,,
1265081635,Магістральна вулиця,service,,
1265243117,Тираспольська вулиця,residential,,
1267114492,Поліська вулиця,residential,,
1267114493,Поліський провулок,residential,,
1267527626,Файна стежка,path,,False
1267530458,Архімедка,track,,False
1267530462,Архімедка,track,,False
1267530463,Архімедка,track,,False
1267530466,Архімедка,track,,False
1267530467,Архімедка,track,,False
1267852207,Кільцева дорога,trunk,,
1268190928,вулиця Чехова,residential,,
1270430013,вулиця Михайла Донця,residential,,
1270430014,вулиця Михайла Донця,residential,,
1270808629,вулиця Сергія Світославського,residential,,
1270808630,Садова вулиця,residential,,
1270808634,Інженерний провулок,residential,,
1270812785,вулиця Брюллова,residential,,
1270817212,Берковецька вулиця,unclassified,,
1270817472,Берковецька вулиця,unclassified,,
1270817473,Берковецька вулиця,unclassified,,
1271022322,Редьчинська вулиця,residential,,
1271147311,Арсенальна площа,service,,
1271258619,Фролівська вулиця,residential,,
1271436849,Райдужна вулиця,tertiary,,
1271571507,вулиця Михайла Донця,residential,,
1271679667,вулиця Миколи Кибальчича,tertiary,,
1271679669,вулиця Миколи Кибальчича,tertiary,,
1271679671,вулиця Миколи Кибальчича,tertiary,,
1272721040,Набережно-Жилянська вулиця,service,,
1273073293,вулиця Шевченка,primary,,
1273188721,Залісна вулиця,service,,
1274282260,Набережно-Корчуватська вулиця,residential,,
1274282261,Набережно-Корчуватська вулиця,residential,,
1274957374,вулиця Дениса Антіпова,tertiary,,
1274957375,вулиця Юрія Шевельова,residential,,
1274957376,вулиця Дениса Антіпова,tertiary,,
1275276100,вулиця Адама Міцкевича,residential,,
1275276102,вулиця Адама Міцкевича,residential,,
1275276103,проспект Валерія Лобановського,primary,,
1275276104,проспект Валерія Лобановського,primary,,
1275276105,проспект Валерія Лобановського,primary,,
1275276106,проспект Валерія Лобановського,primary,,
1275276107,проспект Валерія Лобановського,primary,,
1275276108,проспект Валерія Лобановського,primary,,
1275276110,проспект Валерія Лобановського,primary,,
1275276111,проспект Валерія Лобановського,primary,,
1275276117,проспект Валерія Лобановського,primary,,
1275276119,вулиця Андрія Головка,secondary,,
1275276122,Братиславська вулиця,primary,,
1275304136,вулиця Аманда Струве,secondary,,
1276777785,Васильківська вулиця,secondary,,
1277656263,Лісозахисний провулок,service,,
1279203425,No bike,path,,False
1279210183,бульвар Верховної Ради,tertiary,,
1279210193,вулиця Вінстона Черчилля,residential,,
1279210194,вулиця Олександра Лазаревського,residential,,
1279259524,Кільцева дорога,trunk,,
1279317662,Новопольова вулиця,residential,,
1280456936,вулиця Каменярів,tertiary,,
1280524586,Кільцева дорога,trunk,,
1280527950,вулиця Ольжича,secondary,,
1280527951,вулиця Ольжича,secondary,,
1280527952,Ічкерська вулиця,residential,,
1280527953,Бакинська вулиця,tertiary,,
1280530604,вулиця Святослава Хороброго,residential,,
1280530605,вулиця Святослава Хороброго,residential,,
1281779607,вулиця Євгена Сверстюка,secondary,,
1281926456,Промислова вулиця,residential,,
1281928812,вулиця Будіндустрії,residential,,
1281928813,Деревообробна вулиця,residential,,
1282226749,вулиця Академіка Кащенка,residential,,
1282226750,вулиця Академіка Кащенка,service,,
1283549046,Колекторна вулиця,track,,False
1283611835,Богодухівська вулиця,service,,
1283962474,Лісова вулиця,residential,,
1284485470,Зарічна вулиця,residential,,
1284485473,вулиця Алімпія Галика,residential,,
1284607526,Лісова вулиця,residential,,
1284607528,Центральна вулиця,residential,,
1284821857,вулиця Героїв Дніпра,secondary,,
1284821858,вулиця Героїв Дніпра,secondary,,
1284844001,Берестейський проспект,primary,,
1284850315,Алея сакур,footway,,False
1284850316,Алея сакур,steps,,False
1284850317,Алея сакур,steps,,False
1284850318,Алея сакур,footway,,False
1285594775,Новопирогівська вулиця,residential,,
1285594777,Велика Васильківська вулиця,primary,,
1285608672,Велика Васильківська вулиця,primary,,
1286103091,Дніпроводська вулиця,primary,,
1286624295,вулиця Академіка Булаховського,secondary,,
1286624296,бульвар Академіка Вернадського,secondary,,
1286624297,бульвар Академіка Вернадського,secondary,,
1286624298,бульвар Академіка Вернадського,secondary,,
1286624299,бульвар Академіка Вернадського,secondary,,
1286624300,Рубежівська вулиця / вулиця Олега Мудрака,primary,,
1286660643,вулиця Олега Мудрака,primary,,
1286660644,Підлісна вулиця,primary,,
1286660645,проспект Академіка Палладіна,trunk,,
1286660646,бульвар Академіка Вернадського,secondary,,
1286660647,бульвар Академіка Вернадського,secondary,,
1286660648,бульвар Академіка Вернадського,secondary,,
1287739910,Курганівська вулиця,primary,,
1287746849,вулиця Зодчих,primary_link,,
1287746850,вулиця Зодчих,primary_link,,
1287747377,вулиця Зодчих,primary_link,,
1287762892,проспект Петра Григоренка,secondary,,
1287765648,Харківська площа,primary,,
1288275749,заїзд до паркінгу,service,,
1288275751,виїзд з паркінгу,service,,
1289625860,вулиця Михайла Грушевського,secondary,,
1292895537,вулиця Сергія Колоса,tertiary,,
1293938479,Стигольська вулиця,residential,,
1293958839,Проектна вулиця,unclassified,,
1294674883,Докучаєвська вулиця,residential,,
1296481531,вулиця Андрія Верхогляда,residential,,
1296560819,Гайдамацька вулиця,residential,,
1297289358,вулиця Лисенка,residential,,
1298029272,Обнос для байдарок,track,,False
1298031125,Обнос для байдарок,path,,False
1298031127,Обнос для байдарок,path,,False
1298035940,Обнос для байдарок,path,,False
1298068995,Обнос для байдарок,path,,False
1298068996,Обнос для байдарок,path,,False
1298975819,Файна стежка,path,,False
1300471437,Файна стежка,path,,False
1300592053,Памптрек,cycleway,,False
1300611583,Броварський проспект,trunk,,
1300611586,Путивльська вулиця,residential,,
1300703577,Броварський проспект,trunk,,
1302760781,Гаражна вулиця,residential,,
1303406427,Ливарська вулиця,residential,,
1303700950,вулиця Героїв полку «Азов»,secondary,,
1303838221,проспект Романа Шухевича,primary,,
1303840779,проспект Степана Бандери,primary,,
1305392700,вулиця Григорія Сковороди,residential,,
1305394544,Садово-Ботанічна вулиця,tertiary,,
1305401690,1-ша лінія,residential,,
1305427914,проспект Валерія Лобановського,primary,,
1305624542,вулиця Юрія Кондратюка,residential,,
1305624543,вулиця Юрія Кондратюка,residential,,
1305801666,вулиця Андрія Головка,secondary,,
1305801667,вулиця Андрія Головка,secondary,,
1305801669,Васильківська вулиця,secondary,,
1305940407,Нововокзальна вулиця,residential,,
1305940408,вулиця Протасів Яр,secondary,,
1306026750,вулиця Максима Кривоноса,tertiary,,
1306351142,вулиця Анатолія Соловʼяненка,residential,,
1307496106,Газопровідна вулиця,secondary,,
1307496107,Газопровідна вулиця,secondary,,
1307496108,Газопровідна вулиця,secondary,,
1307669861,Уманська вулиця,tertiary,,
1308108725,Віскозна вулиця,service,,
1308307510,Політехнічний провулок,tertiary,,
1308347385,вулиця Гетьмана Павла Полуботка,residential,,
1308504603,Полярна вулиця,secondary,,
1308504604,Полярна вулиця,secondary,,
1308504605,вулиця Героїв Дніпра,secondary,,
1308504606,вулиця Героїв Дніпра,secondary,,
1308561264,Богатирська вулиця,primary,,
1308562672,Полярна вулиця,secondary,,
1308755953,Зарічна вулиця,tertiary,,
1308755954,Зарічна вулиця,tertiary,,
1308840284,вулиця Митрополита Василя Липківського,secondary,,
1309323233,Садова вулиця,footway,,False
1310708606,вулиця Ганни Арендт,residential,,
1310923956,Щучий провулок,residential,,
1310923957,Щучий провулок,residential,,
1311320882,вулиця Вʼячеслава Липинського,residential,,
1311352052,вулиця Пирогова,residential,,
1311728315,Райдужна вулиця,tertiary,,
1312027275,Черкаська вулиця,tertiary,,
1312160230,Соломʼянська вулиця,secondary,,
1312160232,Соломʼянська вулиця,secondary,,
1312628777,Райдужна вулиця,tertiary,,
1312988091,Білицька вулиця,secondary,,
1312988092,Білицька вулиця,secondary,,
1312988094,Білицька вулиця,secondary,,
1314014953,22-га Садова вулиця,residential,,
1314014954,22-га Садова вулиця,residential,,
1314036390,вулиця Наталії Лотоцької,residential,,
1314321530,вулиця Аманда Струве,service,,
1314448257,Виноградна вулиця,residential,,
1314448258,Виноградна вулиця,residential,,
1314448259,Вербна вулиця,residential,,
1314823963,5-та лінія,residential,,
1314823965,8-ма лінія,residential,,
1314823966,5-та лінія,residential,,
1314839675,Велика Житомирська вулиця,secondary,,
1314911971,Бульварно-Кудрявська вулиця,secondary,,
1314911972,Бульварно-Кудрявська вулиця,secondary,,
1314911973,Бульварно-Кудрявська вулиця,secondary,,
1314911974,Бульварно-Кудрявська вулиця,secondary,,
1314911975,Бульварно-Кудрявська вулиця,secondary,,
1314911976,Бульварно-Кудрявська вулиця,secondary,,
1314965083,проспект Миру,secondary,,
1314965084,проспект Миру,secondary,,
1315323481,Богатирська вулиця,primary_link,,
1315414612,вулиця Кіото,tertiary,,
1315457761,вулиця Вʼячеслава Липинського,residential,,
1315567100,провулок Цимбалів Яр,path,,False
1315583554,139-та Садова вулиця,residential,,
1315860836,вулиця Левка Лукʼяненка,secondary,,
1315860837,вулиця Левка Лукʼяненка,secondary,,
1316003088,Еспланадна вулиця,secondary,,
1316468060,вулиця Литвиненко-Вольгемут,residential,,
1316678704,Дорога до плтаного паркінгу,service,,
1316681875,вулиця Івана Мазепи,secondary,,
1316681876,вулиця Івана Мазепи,secondary,,
1316710623,Володимирська вулиця,secondary,,
1316814345,вулиця Георгія Кірпи,tertiary,,
1317019828,об'зд піску,path,,False
1317026784,вулиця Кмитів Яр,residential,,
1317074355,Бродівський провулок,residential,,
1317573936,вулиця Гетьмана Павла Скоропадського,secondary,,
1317573937,вулиця Гетьмана Павла Скоропадського,secondary,,
1317573938,вулиця Гетьмана Павла Скоропадського,secondary,,
1317699261,вулиця Богдана Хмельницького,tertiary,,
1317699262,вулиця Богдана Хмельницького,tertiary,,
1318003257,Редьчинська вулиця,residential,,
1318466070,Дніпровська набережна,secondary,,
1319037339,вулиця Сімʼї Стешенків,footway,,False
1319720849,Новопольова вулиця,residential,,
1319943102,Байкова вулиця,residential,,
1319956601,Старобориспільська вулиця,secondary,,
1320384618,Садово-Ботанічна вулиця,residential,,
1320431657,Старобориспільська вулиця,secondary,,
1320770558,Кільцева дорога,trunk,,
1321455163,вулиця Зодчих,residential,,
1321455164,вулиця Зодчих,secondary,,
1321472413,площа Конотопської Битви,tertiary,,
1321472414,вулиця Кіото,tertiary,,
1321472416,Броварський проспект,trunk,,
1321636956,вулиця Кубанської України,tertiary,,
1321659369,вулиця Геннадія Афанасьєва,residential,,
1321781880,Ягідна вулиця,residential,,
1321781881,Ягідна вулиця,residential,,
1321781882,проспект Науки,secondary,,
1321784712,вулиця Академіка Кащенка,residential,,
1321784714,вулиця Академіка Кащенка,service,,
1321833688,вулиця Богдана Хмельницького,tertiary,,
1321833689,проспект Соборності,trunk,,
1321833690,Дніпровська набережна,secondary,,
1321833691,вулиця Анни Ахматової,secondary,,
1321925965,Бастіонна вулиця,tertiary,,
1321925966,Садово-Ботанічна вулиця,residential,,
1322723391,Лугова вулиця,secondary,,
1323246954,вулиця Юрія Іллєнка,secondary,,
1323246955,вулиця Юрія Іллєнка,secondary,,
1323246956,вулиця Ґарета Джонса,residential,,
1323246957,вулиця Юрія Іллєнка,secondary,,
1323246958,вулиця Юрія Іллєнка,secondary,,
1323389671,вулиця Івана Пулюя,tertiary,,
1323571913,Ризька вулиця,tertiary,,
1323709764,Лисогірський провулок,unclassified,,
1323709765,Лисогірська вулиця,residential,,
1323798728,вулиця Григорія Кочура,residential,,
1323946366,вулиця Родини Крістерів,residential,,
1323946588,44-та Садова вулиця,residential,,
1323946589,44-та Садова вулиця,residential,,
1324029018,проспект Володимира Івасюка,secondary,,
1324043024,Березняківська вулиця,tertiary,,
1324097460,алея Магдебурзького права,secondary,,
1324098549,Азербайджанська вулиця,tertiary,,
1324194213,Курганівська вулиця,secondary,,
1324194214,Курганівська вулиця,secondary,,
1324194445,вулиця Професора Підвисоцького,residential,,
1324331212,вулиця Юрія Липи,living_street,,False
1324490751,до T.REX car wash,service,,
1324828795,вулиця Івана Пулюя,tertiary,,
1324851590,Богатирська вулиця,primary,,
1325284775,Святошинська вулиця,secondary,,
1326132066,Вокзальна вулиця,tertiary,,
1326132067,Вокзальна вулиця,tertiary,,
1326132071,Вокзальна вулиця,tertiary,,
1326134374,Вокзальна площа,tertiary,,
1326134375,Вокзальна площа,service,,
1326134376,Вокзальна площа,service,,
1326134377,Вокзальна площа,service,,
1326134749,Вокзальна площа,service,,
1326134750,Вокзальна площа,service,,
1326134751,Вокзальна площа,service,,
1326136066,Вокзальна площа,service,,
1326136067,Вокзальна площа,service,,
1326137991,Берестейський проспект,primary,,
1326340887,вулиця Пономарьова,tertiary,,
1327295194,Добринінська вулиця,residential,,
1327375537,Контрактова площа,residential,,
1327375538,Контрактова площа,residential,,
1327375542,Вулиця Лугова,secondary,,
1327387551,20-та Садова вулиця,steps,,False
1327387552,20-та Садова вулиця,footway,,False
1327387553,20-та Садова вулиця,residential,,
1327387554,20-та Садова вулиця,steps,,False
1328520266,Кільцевий провулок,residential,,
1328558100,проспект Академіка Глушкова,trunk,,
1328735131,Литовський проспект,primary,,
1328794591,Кільцева дорога,trunk,,
1328794592,Велика Окружна вулиця,tertiary,,
1328794594,Велика Окружна вулиця,tertiary,,
1328794595,Велика Окружна вулиця,tertiary,,
1328899691,Центральна Садова вулиця,tertiary,,
1329114372,вулиця Митрополита Андрея Шептицького,secondary,,
1329114373,вулиця Митрополита Андрея Шептицького,secondary,,
1329114375,вулиця Архітектора Вербицького,tertiary,,
1329139084,проспект Миколи Бажана,trunk,,
1329139085,вулиця Ревуцького,tertiary,,
1329139086,вулиця Анни Ахматової,secondary,,
1329139087,Голосіївський проспект,trunk,,
1329140955,проспект Миколи Бажана,trunk,,
1329322831,Голосіївська площа,secondary,,
1329347827,проспект Миколи Бажана,trunk,,
1329347829,проспект Миколи Бажана,trunk,,
1329352724,проспект Академіка Глушкова,trunk,,
1329392104,бульвар Лесі Українки,primary,,
1329392105,бульвар Лесі Українки,primary,,
1329424795,Лисогірська вулиця,service,,
1329690312,вулиця Івана Дзюби,secondary,,
1329720980,вулиця Професора Підвисоцького,tertiary,,
1329829884,Дніпроводська вулиця,primary,,
1329871983,Литовський проспект,primary,,
1329871984,Дніпроводська вулиця,primary,,
1330115768,Введенська вулиця,residential,,
1330115813,Оболонська вулиця,residential,,
1330115814,Оболонська вулиця,residential,,
1330139874,Садова вулиця,unclassified,,
1330218178,вулиця Михайла Грушевського,secondary,,
1330229995,Цитадельна вулиця,residential,,
1330462326,вулиця Гетьмана Павла Скоропадського,secondary,,
1330587824,Кутова вулиця,service,,
1330588405,вулиця Степана Витвицького,service,,
1330588407,вулиця Василя Біднова,service,,
1330676079,Контрактова площа,tertiary,,
1330676081,Межигірська вулиця,tertiary,,
1331150448,вулиця Родини Крістерів,service,,
1331260536,проспект Георгія Гонгадзе,tertiary,,
1331294922,вулиця Мелетія Смотрицького,track,,False
1331294923,Відважний провулок,residential,,
1331332694,Пухівська вулиця,tertiary,,
1331381060,Муромська вулиця,service,,
1331395167,вулиця Михайла Семенка,proposed,,False
1331658914,Проспект Леся Курбаса,primary_link,,
1331696632,вулиця Бориса Грінченка,residential,,
1331883138,Вознесенський узвіз,residential,,
1331889557,вулиця Михайла Коцюбинського,residential,,
1332422536,вулиця Композитора Лятошинського,residential,,
1332434631,проспект Алішера Навої,tertiary,,
1332434632,проспект Алішера Навої,tertiary,,
1332434633,проспект Алішера Навої,tertiary,,
1332434634,проспект Алішера Навої,tertiary,,
1332434635,проспект Георгія Нарбута,primary,,
1332434636,проспект Георгія Нарбута,primary,,
1332434637,проспект Георгія Нарбута,primary,,
1332434638,проспект Георгія Нарбута,primary,,
1332434639,Воскресенський проспект,primary,,
1332434640,Воскресенський проспект,primary,,
1332435595,вулиця Петра Вершигори,secondary,,
1332435596,вулиця Петра Вершигори,secondary,,
1332663889,Бутишів провулок,residential,,
1332665886,Вознесенський узвіз,residential,,
1332665887,Вознесенський узвіз,residential,,
1332671543,Дорогожицька вулиця,tertiary,,
1333462023,вулиця Володимира Брожка,secondary,,
1333716319,Газопровідна вулиця,secondary,,
1333716320,Газопровідна вулиця,secondary,,
1333716321,Газопровідна вулиця,secondary,,
1333716322,Газопровідна вулиця,secondary,,
1333716323,Газопровідна вулиця,secondary,,
1333716324,Газопровідна вулиця,secondary,,
1334483114,провулок Ціолковського,residential,,
1334483115,Оскольський провулок,residential,,
1334518431,вулиця Зодчих,residential,,
1334684823,Білоруська вулиця,residential,,
1334853229,Новокостянтинівський шляхопровід,primary,,
1334854244,Троїцько-Кирилівська вулиця,unclassified,,
1334854245,Троїцько-Кирилівська вулиця,residential,,
1334859070,Чорнобильська вулиця,secondary,,
1334859071,Чорнобильська вулиця,secondary,,
1334859072,Берестейський проспект,trunk,,
1334871987,вулиця Вʼячеслава Чорновола,secondary,,
1334908749,вулиця Миколи Юнкерова,residential,,
1335186879,Троїцько-Кирилівська вулиця,residential,,
1335187955,Козацька вулиця,tertiary,,
1335187956,Козацька вулиця,residential,,
1335323837,проспект Миколи Бажана,trunk,,
1335323838,вулиця Гліба Бабіча,residential,,
1335323839,Сортувальна вулиця,tertiary,,
1335323840,проспект Миколи Бажана,trunk,,
1335323842,Дніпровська набережна,secondary,,
1335323843,вулиця Маслівка,residential,,
1335323844,вулиця Підлипка,residential,,
1335324628,вулиця Підлипка,residential,,
1335330543,вулиця Ревуцького,tertiary,,
1335332393,вулиця Драгоманова,tertiary,,
1335333341,Тростянецька вулиця,secondary,,
1335335887,Ташкентська вулиця,residential,,
1335335888,Вірменська вулиця,residential,,
1335335889,Вірменська вулиця,residential,,
1335335890,вулиця Вакуленчука,residential,,
1335337178,Старобориспільська вулиця,secondary,,
1335337179,Харківська площа,primary,,
1335341583,Крайня вулиця,tertiary,,
1335343543,Крайня вулиця,tertiary,,
1335352585,проспект Академіка Палладіна,trunk,,
1335363132,вулиця Тулузи,tertiary,,
1335366909,вулиця Сірожупанників,residential,,
1335366910,вулиця Сірожупанників,residential,,
1335366912,вулиця Сірожупанників,residential,,
1335366913,вулиця Сірожупанників,residential,,
1335366915,вулиця Івана Микитенка,residential,,
1335555689,бульвар Лесі Українки,primary,,
1335555690,бульвар Лесі Українки,primary,,
1335557026,Сирецька вулиця,secondary,,
1335557027,Кирилівська вулиця,secondary,,
1335562577,вулиця Шевченка,tertiary,,
1335562578,Мостова вулиця,residential,,
1335563667,Пасічна вулиця,residential,,
1335584475,вулиця Братства тарасівців,tertiary,,
1335765721,проспект Академіка Палладіна,trunk,,
1335769209,Кільцева дорога,trunk,,
1335771270,Столичне шосе,primary,,
1335771271,Столичне шосе,primary,,
1335771272,Дніпровське шосе,primary,,
1335968958,3-тя Поперечна вулиця,residential,,
1336502215,Саперно-Слобідська вулиця,primary,,
1336509054,Саперно-Слобідська вулиця,primary,,
1337074323,Метробудівська вулиця,residential,,
1337410660,Фестивальна вулиця,residential,,
1337410661,Фестивальна вулиця,living_street,,False
1337411550,Фестивальна вулиця,residential,,
1338575946,Остерська вулиця,service,,
1338812124,Подільський узвіз,tertiary,,
1338829877,вулиця Івана Микитенка,residential,,
1338829878,Братиславська вулиця,primary,,
1338829879,вулиця Едуарда Вільде,residential,,
1338831823,вулиця Миколи Кибальчича,tertiary,,
1338831824,вулиця Миколи Кибальчича,tertiary,,
1338831825,вулиця Євгена Сверстюка,secondary,,
1338831826,Броварський проспект,primary,,
1338916531,вулиця Будівельників,secondary,,
1339047640,вулиця Петра Вершигори,secondary,,
1339048670,Воскресенський проспект,primary,,
1339050532,вулиця Пирогівський Шлях,tertiary,,
1339051966,Берестейське шосе,trunk,,
1339051967,Берестейське шосе,trunk,,
1339052835,Берестейський проспект,trunk,,
1339052836,Чорнобаївська площа,secondary,,
1339057061,вулиця Академіка Булаховського,secondary,,
1339460800,Надʼярна вулиця,tertiary,,
1339460802,вулиця Андрія Головка,secondary,,
1339583427,вулиця Миколи Василенка,secondary,,
1339585753,вулиця Миколи Василенка,secondary,,
1339585756,вулиця Миколи Василенка,secondary,,
1339585757,вулиця Миколи Василенка,secondary,,
1339585758,бульвар Вацлава Гавела,secondary,,
1339587657,проспект Леся Курбаса,primary,,
1339587658,проспект Леся Курбаса,primary,,
1339589893,проспект Леся Курбаса,primary,,
1339589894,проспект Леся Курбаса,primary,,
1339589895,проспект Леся Курбаса,primary,,
1339589896,проспект Леся Курбаса,primary,,
1339589897,вулиця Симиренка,tertiary,,
1339589898,вулиця Симиренка,tertiary,,
1339589902,вулиця Симиренка,tertiary,,
1339589903,вулиця Вахтанга Кікабідзе,tertiary,,
1339614700,площа Анкари,secondary,,
1339614701,площа Анкари,secondary,,
1339614702,площа Анкари,secondary,,
1339614703,площа Анкари,secondary,,
1339815860,Голосіївська вулиця,secondary,,
1339815863,вулиця Еллана-Блакитного,tertiary,,
1340009769,вулиця Анатолія Петрицького,residential,,
1340648357,Канівська вулиця,residential,,
1340648358,Канівська вулиця,residential,,
1340648359,Канівська вулиця,residential,,
1340741724,проспект Академіка Корольова,secondary,,
1340741725,проспект Академіка Корольова,secondary,,
1340741726,проспект Академіка Корольова,secondary,,
1340741727,проспект Академіка Корольова,secondary,,
1340744266,проспект Академіка Корольова,secondary,,
1340744267,проспект Академіка Корольова,secondary,,
1340745313,Пшенична вулиця,unclassified,,
1340745314,Пшенична вулиця,unclassified,,
1340745315,проспект Академіка Корольова,secondary,,
1340745316,проспект Академіка Корольова,secondary,,
1341741281,вулиця Академіка Івахненка,residential,,
1341751865,Празька вулиця,tertiary,,
1341751867,Пластова вулиця,residential,,
1341751869,Літинська вулиця,residential,,
1341755060,Бульварно-Кудрявська вулиця,service,,
1342407046,Васильківська вулиця,secondary,,
1342971982,вулиця Олександра Довженка,primary,,
1342971985,вулиця Олександра Довженка,primary,,
1342971986,вулиця Олександра Довженка,primary,,
1342971987,Молдовська вулиця,residential,,
1343554262,вулиця Будівельників,secondary,,
1343823723,вулиця Сірожупанників,footway,,False
1344000585,Міська вулиця,trunk,,
1344035347,вулиця Януша Корчака,residential,,
1344431800,Ростиславська вулиця,tertiary,,
1344431801,Ростиславська вулиця,tertiary,,
1344643808,вулиця Івана Миколайчука,residential,,
1346449019,прохід в очереті,path,,False
1346889953,Дорогожицька вулиця,tertiary,,
1346892586,вулиця Василя Доманицького,residential,,
1346892587,вулиця Василя Доманицького,residential,,
1347152361,Північна вулиця,service,,
1347152362,Залізнична вулиця,service,,
1347602145,вулиця Академіка Кухаря,tertiary,,
1347829283,вулиця Миколи Кибальчича,tertiary,,
1347829284,вулиця Миколи Кибальчича,tertiary,,
1348992540,проспект Романа Шухевича,primary,,
1349741332,Доріжка,path,,False
1349742572,проспект Валерія Лобановського,primary,,
1349759577,Предславинська вулиця,residential,,
1349759578,Предславинська вулиця,residential,,
1349759579,Предславинська вулиця,residential,,
1349995491,Велика Житомирська вулиця,secondary,,
1349995492,Велика Житомирська вулиця,secondary,,
1350003036,Рейтарська вулиця,residential,,
1350003038,вулиця Олеся Гончара,residential,,
1350012440,Старовокзальна вулиця,primary,,
1350012441,Старовокзальна вулиця,primary,,
1350012445,Старовокзальна вулиця,primary,,
1350439233,3-тя Залізнична вулиця,residential,,
1350439234,Подільський мостовий перехід,construction,,False
1350439239,Микільсько-Слобідська вулиця,residential,,
1350439240,Микільсько-Слобідська вулиця,residential,,
1350475312,Гористий провулок,residential,,
1350475313,Гористий провулок,steps,,False
1350630353,вулиця Пилипа Орлика,residential,,
1350633017,Гористий провулок,residential,,
1350668575,Ходосівська вулиця,residential,,
1350699256,вулиця Миколи Кибальчича,tertiary,,
1350699257,вулиця Миколи Кибальчича,tertiary,,
1351203705,Стадіонна вулиця,tertiary,,
1351374385,Mogul track,cycleway,,False
1351555589,Чорнобильська вулиця,secondary,,
1351876232,Вереснева вулиця,track,,False
1351876233,майже відсутня стежка,path,,False
1351876236,49-та Садова вулиця,residential,,
1352018552,Бутишів провулок,residential,,
1352019737,Червона вулиця,service,,
1352019738,Червона вулиця,living_street,,False
1352086422,Теремківська вулиця,residential,,
1352097543,вулиця Ярославів Вал,tertiary,,
1352761269,вулиця Самійла Кішки,tertiary,,
1352761270,вулиця Василя Касіяна,tertiary,,
1352888471,вулиця Богдана Хмельницького,tertiary,,
1352888475,вулиця Богдана Хмельницького,tertiary,,
1352888479,вулиця Євгена Чикаленка,residential,,
1352888480,вулиця Євгена Чикаленка,residential,,
1352888481,вулиця Євгена Чикаленка,residential,,
1352888482,вулиця Богдана Хмельницького,tertiary,,
1352888483,вулиця Богдана Хмельницького,tertiary,,
1352888484,вулиця Богдана Хмельницького,tertiary,,
1352973131,вулиця Богдана Хмельницького,tertiary,,
1352973132,вулиця Богдана Хмельницького,tertiary,,
1352973133,вулиця Олеся Гончара,tertiary,,
1352973134,вулиця Олеся Гончара,tertiary,,
1352973135,вулиця Олеся Гончара,tertiary,,
1352973136,вулиця Олеся Гончара,tertiary,,
1352973137,вулиця Олеся Гончара,tertiary,,
1352973138,вулиця Олеся Гончара,tertiary,,
1352973139,вулиця Олеся Гончара,tertiary,,
1352973140,вулиця Олеся Гончара,tertiary,,
1352973141,вулиця Олеся Гончара,tertiary,,
1352973142,вулиця Олеся Гончара,tertiary,,
1352973143,вулиця Олеся Гончара,tertiary,,
1352973144,вулиця Олеся Гончара,tertiary,,
1352973145,вулиця Олеся Гончара,tertiary,,
1352973146,вулиця Олеся Гончара,tertiary,,
1352973147,вулиця Олеся Гончара,tertiary,,
1352973148,вулиця Олеся Гончара,tertiary,,
1352973150,вулиця Олеся Гончара,tertiary,,
1352973152,вулиця Олеся Гончара,tertiary,,
1352973153,вулиця Олеся Гончара,tertiary,,
1352973154,вулиця Олеся Гончара,tertiary,,
1352973155,вулиця Богдана Хмельницького,tertiary,,
1352973156,вулиця Богдана Хмельницького,tertiary,,
1352973157,вулиця Богдана Хмельницького,tertiary,,
1352973158,вулиця Богдана Хмельницького,tertiary,,
1352973159,вулиця Богдана Хмельницького,tertiary,,
1352973160,вулиця Богдана Хмельницького,tertiary,,
1352973161,вулиця Богдана Хмельницького,tertiary,,
1353095596,вулиця Богдана Хмельницького,tertiary,,
1353095597,вулиця Богдана Хмельницького,tertiary,,
1353336638,вулиця Митрополита Василя Липківського,secondary,,
1353341132,Русанівська набережна,secondary,,
1354160077,вулиця Пантелеймона Куліша,tertiary,,
1354250113,1-ша Садова вулиця,residential,,
1355957266,проспект Георгія Гонгадзе,tertiary,,
1356246328,вулиця Михайла Гришка,residential,,
