@id,name,highway,place,highway_valid,name_type
157665053,Порічкова вулиця,residential,,,вулиця
157665054,Ранетна вулиця,residential,,,вулиця
157665055,Сирецький проїзд,residential,,,проїзд
157665056,Смородинова вулиця,residential,,,вулиця
157665057,Сунична вулиця,residential,,,вулиця
157665061,Кизилова вулиця,residential,,,вулиця
157684240,вулиця Наталії Лотоцької,residential,,,вулиця
158002794,Керамічний провулок,residential,,,провулок
158071184,Дніпровський узвіз,secondary_link,,False,узвіз
158320563,провулок Зеленого Клину,residential,,,провулок
158446563,вулиця Степана Ковніра,residential,,,вулиця
159183861,Вірменський провулок,residential,,,провулок
159185705,провулок Вакуленчука,residential,,,провулок
159699874,вулиця Єлизавети Чавдар,tertiary,,,вулиця
159856414,Сіряківський провулок,residential,,,провулок
160194030,вулиця Георгія Горюшка,residential,,,вулиця
160194033,Бродівська вулиця,residential,,,вулиця
160197641,Португальська вулиця,residential,,,вулиця
160199108,Риболовецька вулиця,residential,,,вулиця
160199109,Залужний провулок,residential,,,провулок
160199111,Залужна вулиця,residential,,,вулиця
160202246,вулиця Назарія Яремчука,residential,,,вулиця
160202247,вулиця Валентина Отамановського,residential,,,вулиця
160202259,вулиця Князя Вітовта,residential,,,вулиця
160219053,Лазурна вулиця,residential,,,вулиця
160219335,вулиця Андрія Меленського,residential,,,вулиця
160723007,вулиця Володимира Качали,residential,,,вулиця
160742026,Північний провулок,service,,,провулок
160901431,Кременецький провулок,residential,,,провулок
161023884,провулок Івана Марʼяненка,residential,,,провулок
162781714,Меліоративна вулиця,residential,,,вулиця
162790637,Богушевський провулок,service,,,провулок
163107593,вулиця Соломії Павличко,service,,,вулиця
163212907,81-ша Садова вулиця,residential,,,вулиця
163212909,82-га Садова вулиця,residential,,,вулиця
163212911,110-та Садова вулиця,residential,,,вулиця
